"","team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"1509","Udinese Calcio","Serie A","Italy","2023","Arrivals","Jordan Zemura","https://www.transfermarkt.com/jordan-zemura/profil/spieler/633530","Left-Back","23","Zimbabwe","Bournemouth","Premier League","England",0,FALSE,NA,"Summer",36,29,1,1155
"1510","Udinese Calcio","Serie A","Italy","2023","Arrivals","Oier Zarraga","https://www.transfermarkt.com/oier-zarraga/profil/spieler/524010","Central Midfield","24","Spain","Athletic","LaLiga","Spain",0,FALSE,NA,"Summer",40,17,2,606
"1511","Udinese Calcio","Serie A","Italy","2023","Arrivals","Domingos Quina","https://www.transfermarkt.com/domingos-quina/profil/spieler/391719","Central Midfield","23","Portugal","Watford","Championship","England",NA,FALSE,"?","Summer",18,3,0,66
"1512","Udinese Calcio","Serie A","Italy","2023","Arrivals","Marley Aké","https://www.transfermarkt.com/marley-ake/profil/spieler/682032","Left Winger","22","France","Juventus","Serie A","Italy",NA,TRUE,"loan transfer","Summer",17,3,0,131
"1513","Udinese Calcio","Serie A","Italy","2023","Arrivals","João Ferreira","https://www.transfermarkt.com/joao-ferreira/profil/spieler/481623","Right-Back","22","Portugal","Watford","Championship","England",NA,TRUE,"loan transfer","Summer",39,37,0,1955
"1514","Udinese Calcio","Serie A","Italy","2023","Arrivals","Roberto Pereyra","https://www.transfermarkt.com/roberto-pereyra/profil/spieler/112302","Central Midfield","32","Argentina","Without Club",NA,NA,NA,FALSE,"-","Summer",31,27,4,1862
"1515","Udinese Calcio","Serie A","Italy","2023","Arrivals","Sekou Diawara","https://www.transfermarkt.com/sekou-diawara/profil/spieler/654949","Centre-Forward","19","Belgium","Udinese U20","Primavera 2 - A","Italy",NA,FALSE,"-","Summer",2,1,0,31
"1516","Udinese Calcio","Serie A","Italy","2023","Arrivals","David Pejičić","https://www.transfermarkt.com/david-pejicic/profil/spieler/1009633","Attacking Midfield","16","Slovenia","Udinese U20","Primavera 2 - A","Italy",NA,FALSE,"-","Summer",8,1,0,31
"1517","Udinese Calcio","Serie A","Italy","2023","Arrivals","Hassane Kamara","https://www.transfermarkt.com/hassane-kamara/profil/spieler/290017","Left-Back","29","Cote d'Ivoire","Watford","Championship","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",39,37,1,2328
"1518","Udinese Calcio","Serie A","Italy","2023","Arrivals","Filip Benkovic","https://www.transfermarkt.com/filip-benkovic/profil/spieler/293168","Centre-Back","25","Croatia","E. Braunschweig","2. Bundesliga","Germany",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1519","Udinese Calcio","Serie A","Italy","2023","Arrivals","Cristo","https://www.transfermarkt.com/cristo/profil/spieler/339707","Second Striker","25","Spain","Sporting Gijón","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1520","Udinese Calcio","Serie A","Italy","2023","Arrivals","Martin Palumbo","https://www.transfermarkt.com/martin-palumbo/profil/spieler/617170","Defensive Midfield","21","Norway","Juve Next Gen","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1521","Udinese Calcio","Serie A","Italy","2023","Arrivals","Marco Ballarini","https://www.transfermarkt.com/marco-ballarini/profil/spieler/465279","Central Midfield","22","Italy","Trento","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",0,0,0,0
"1522","Udinese Calcio","Serie A","Italy","2023","Arrivals","Simone Ianesi","https://www.transfermarkt.com/simone-ianesi/profil/spieler/574889","Left Winger","21","Italy","Pontedera","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1523","Udinese Calcio","Serie A","Italy","2023","Arrivals","Mattia Damiani","https://www.transfermarkt.com/mattia-damiani/profil/spieler/704709","Defensive Midfield","20","Italy","Arezzo","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1524","Udinese Calcio","Serie A","Italy","2023","Arrivals","Lautaro Giannetti","https://www.transfermarkt.com/lautaro-giannetti/profil/spieler/225963","Centre-Back","30","Argentina","Vélez Sarsfield","Liga Profesional (- 23/24)","Argentina",0,FALSE,NA,"Winter",16,7,1,630
"1525","Udinese Calcio","Serie A","Italy","2023","Arrivals","James Abankwah","https://www.transfermarkt.com/james-abankwah/profil/spieler/648032","Centre-Back","20","Ireland","Charlton","League One","England",NA,TRUE,"End of loan Jan 29, 2024","Winter",7,0,0,0
"1526","Udinese Calcio","Serie A","Italy","2023","Arrivals","Edoardo Piana","https://www.transfermarkt.com/edoardo-piana/profil/spieler/612059","Goalkeeper","20","Italy","Alessandria","Serie C - A","Italy",NA,TRUE,"End of loan Jan 10, 2024","Winter",3,0,0,0
"1527","AC Monza","Serie A","Italy","2023","Arrivals","Matteo Pessina","https://www.transfermarkt.com/matteo-pessina/profil/spieler/332179","Central Midfield","26","Italy","Atalanta BC","Serie A","Italy",1.2e+07,FALSE,NA,"Summer",38,38,6,3319
"1528","AC Monza","Serie A","Italy","2023","Arrivals","Andrea Petagna","https://www.transfermarkt.com/andrea-petagna/profil/spieler/199258","Centre-Forward","28","Italy","Napoli","Serie A","Italy",9700000,FALSE,NA,"Summer",3,0,0,0
"1529","AC Monza","Serie A","Italy","2023","Arrivals","Gianluca Caprari","https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752","Second Striker","29","Italy","Hellas Verona","Serie A","Italy",8e+06,FALSE,NA,"Summer",10,7,0,344
"1530","AC Monza","Serie A","Italy","2023","Arrivals","Pablo Marí","https://www.transfermarkt.com/pablo-mari/profil/spieler/210178","Centre-Back","29","Spain","Arsenal","Premier League","England",6200000,FALSE,NA,"Summer",35,35,0,2693
"1531","AC Monza","Serie A","Italy","2023","Arrivals","Alessio Cragno","https://www.transfermarkt.com/alessio-cragno/profil/spieler/12907","Goalkeeper","29","Italy","Cagliari","Serie A","Italy",3600000,FALSE,NA,"Summer",NA,NA,NA,NA
"1532","AC Monza","Serie A","Italy","2023","Arrivals","Armando Izzo","https://www.transfermarkt.com/armando-izzo/profil/spieler/32113","Centre-Back","31","Italy","Torino","Serie A","Italy",3e+06,FALSE,NA,"Summer",28,24,0,1671
"1533","AC Monza","Serie A","Italy","2023","Arrivals","Jean-Daniel Akpa Akpro","https://www.transfermarkt.com/jean-daniel-akpa-akpro/profil/spieler/170481","Central Midfield","30","Cote d'Ivoire","Lazio","Serie A","Italy",5e+05,TRUE,NA,"Summer",34,19,0,700
"1534","AC Monza","Serie A","Italy","2023","Arrivals","Roberto Gagliardini","https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471","Central Midfield","29","Italy","Inter","Serie A","Italy",0,FALSE,NA,"Summer",36,34,1,2455
"1535","AC Monza","Serie A","Italy","2023","Arrivals","Danilo D'Ambrosio","https://www.transfermarkt.com/danilo-dambrosio/profil/spieler/55769","Centre-Back","34","Italy","Inter","Serie A","Italy",0,FALSE,NA,"Summer",30,25,1,1607
"1536","AC Monza","Serie A","Italy","2023","Arrivals","Lorenzo Colombo","https://www.transfermarkt.com/lorenzo-colombo/profil/spieler/487843","Centre-Forward","21","Italy","AC Milan","Serie A","Italy",NA,TRUE,"loan transfer","Summer",36,25,4,1366
"1537","AC Monza","Serie A","Italy","2023","Arrivals","Valentín Carboni","https://www.transfermarkt.com/valentin-carboni/profil/spieler/787618","Attacking Midfield","18","Argentina","Inter","Serie A","Italy",NA,TRUE,"loan transfer","Summer",38,32,2,1178
"1538","AC Monza","Serie A","Italy","2023","Arrivals","Georgios Kyriakopoulos","https://www.transfermarkt.com/georgios-kyriakopoulos/profil/spieler/311178","Left Midfield","27","Greece","Sassuolo","Serie A","Italy",NA,TRUE,"loan transfer","Summer",39,29,0,1773
"1539","AC Monza","Serie A","Italy","2023","Arrivals","Giorgio Cittadini","https://www.transfermarkt.com/giorgio-cittadini/profil/spieler/616628","Centre-Back","21","Italy","Atalanta BC","Serie A","Italy",NA,TRUE,"loan transfer","Summer",17,1,0,14
"1540","AC Monza","Serie A","Italy","2023","Arrivals","Stefano Gori","https://www.transfermarkt.com/stefano-gori/profil/spieler/244491","Goalkeeper","27","Italy","Juventus","Serie A","Italy",NA,TRUE,"loan transfer","Summer",38,0,0,0
"1541","AC Monza","Serie A","Italy","2023","Arrivals","Papu Gómez","https://www.transfermarkt.com/papu-gomez/profil/spieler/20005","Left Winger","35","Argentina","Without Club",NA,NA,NA,FALSE,"-","Summer",2,2,0,40
"1542","AC Monza","Serie A","Italy","2023","Arrivals","Giulio Donati","https://www.transfermarkt.com/giulio-donati/profil/spieler/88684","Right-Back","33","Italy","Without Club",NA,NA,NA,FALSE,"-","Summer",33,4,0,32
"1543","AC Monza","Serie A","Italy","2023","Arrivals","Andrea Carboni","https://www.transfermarkt.com/andrea-carboni/profil/spieler/481834","Centre-Back","22","Italy","Venezia","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",31,22,1,1503
"1544","AC Monza","Serie A","Italy","2023","Arrivals","Luca Mazzitelli","https://www.transfermarkt.com/luca-mazzitelli/profil/spieler/226025","Central Midfield","27","Italy","Frosinone","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1545","AC Monza","Serie A","Italy","2023","Arrivals","Pedro Pereira","https://www.transfermarkt.com/pedro-pereira/profil/spieler/314965","Right-Back","25","Portugal","Alanyaspor","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",39,23,0,831
"1546","AC Monza","Serie A","Italy","2023","Arrivals","Leonardo Mancuso","https://www.transfermarkt.com/leonardo-mancuso/profil/spieler/160344","Centre-Forward","31","Italy","Como","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1547","AC Monza","Serie A","Italy","2023","Arrivals","Davide Diaw","https://www.transfermarkt.com/davide-diaw/profil/spieler/404995","Centre-Forward","31","Italy","Modena","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1548","AC Monza","Serie A","Italy","2023","Arrivals","Davide Bettella","https://www.transfermarkt.com/davide-bettella/profil/spieler/357995","Centre-Back","23","Italy","Palermo","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",18,1,0,2
"1549","AC Monza","Serie A","Italy","2023","Arrivals","Mario Sampirisi","https://www.transfermarkt.com/mario-sampirisi/profil/spieler/160357","Right-Back","30","Italy","Frosinone","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1550","AC Monza","Serie A","Italy","2023","Arrivals","Warren Bondo","https://www.transfermarkt.com/warren-bondo/profil/spieler/659516","Central Midfield","19","France","Reggina","Serie D - I","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",37,25,1,1471
"1551","AC Monza","Serie A","Italy","2023","Arrivals","Gabriele Ferrarini","https://www.transfermarkt.com/gabriele-ferrarini/profil/spieler/392033","Right-Back","23","Italy","Modena","Serie B","Italy",NA,TRUE,"End of loan Jun 29, 2023","Summer",NA,NA,NA,NA
"1552","AC Monza","Serie A","Italy","2023","Arrivals","Armando Anastasio","https://www.transfermarkt.com/armando-anastasio/profil/spieler/286275","Left-Back","26","Italy","Pro Vercelli","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1553","AC Monza","Serie A","Italy","2023","Arrivals","Tommaso Morosini","https://www.transfermarkt.com/tommaso-morosini/profil/spieler/134383","Central Midfield","31","Italy","Sangiuliano","Serie D - D","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1554","AC Monza","Serie A","Italy","2023","Arrivals","Stefano Rubbi","https://www.transfermarkt.com/stefano-rubbi/profil/spieler/630812","Goalkeeper","20","Italy","Pergolettese","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1555","AC Monza","Serie A","Italy","2023","Arrivals","Milan Djuric","https://www.transfermarkt.com/milan-djuric/profil/spieler/67556","Centre-Forward","33","Bosnia-Herzegovina","Hellas Verona","Serie A","Italy",2300000,FALSE,NA,"Winter",17,17,4,1257
"1556","AC Monza","Serie A","Italy","2023","Arrivals","Matija Popović","https://www.transfermarkt.com/matija-popovic/profil/spieler/1012421","Attacking Midfield","18","Serbia","Partizan U19","Omladinska liga","Serbia",0,FALSE,NA,"Winter",3,0,0,0
"1557","AC Monza","Serie A","Italy","2023","Arrivals","Alessio Zerbin","https://www.transfermarkt.com/alessio-zerbin/profil/spieler/433584","Left Winger","24","Italy","Napoli","Serie A","Italy",NA,TRUE,"loan transfer","Winter",17,13,0,685
"1558","AC Monza","Serie A","Italy","2023","Arrivals","Daniel Maldini","https://www.transfermarkt.com/daniel-maldini/profil/spieler/539134","Attacking Midfield","22","Italy","AC Milan","Serie A","Italy",NA,TRUE,"loan transfer","Winter",15,11,4,326
"1559","Hellas Verona","Serie A","Italy","2023","Arrivals","Ondrej Duda","https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418","Central Midfield","28","Slovakia","1.FC Köln","Bundesliga","Germany",3100000,FALSE,NA,"Summer",34,33,1,2484
"1560","Hellas Verona","Serie A","Italy","2023","Arrivals","Yayah Kallon","https://www.transfermarkt.com/yayah-kallon/profil/spieler/623040","Right Winger","22","Sierra Leone","Genoa","Serie A","Italy",1800000,FALSE,NA,"Summer",8,1,0,3
"1561","Hellas Verona","Serie A","Italy","2023","Arrivals","Jayden Braaf","https://www.transfermarkt.com/jayden-braaf/profil/spieler/470391","Left Winger","20","Netherlands","B. Dortmund II","3. Liga","Germany",1e+06,FALSE,NA,"Summer",0,0,0,0
"1562","Hellas Verona","Serie A","Italy","2023","Arrivals","Michael Folorunsho","https://www.transfermarkt.com/michael-folorunsho/profil/spieler/377042","Central Midfield","25","Italy","Napoli","Serie A","Italy",2e+05,TRUE,NA,"Summer",35,34,5,2794
"1563","Hellas Verona","Serie A","Italy","2023","Arrivals","Riccardo Saponara","https://www.transfermarkt.com/riccardo-saponara/profil/spieler/88909","Attacking Midfield","31","Italy","Fiorentina","Serie A","Italy",0,FALSE,NA,"Summer",20,14,0,378
"1564","Hellas Verona","Serie A","Italy","2023","Arrivals","Jordi Mboula","https://www.transfermarkt.com/jordi-mboula/profil/spieler/331498","Right Winger","24","Spain","RCD Mallorca","LaLiga","Spain",0,FALSE,NA,"Summer",22,13,1,483
"1565","Hellas Verona","Serie A","Italy","2023","Arrivals","Juan Manuel Cruz","https://www.transfermarkt.com/juan-manuel-cruz/profil/spieler/748316","Centre-Forward","24","Argentina","Banfield","Liga Profesional (- 23/24)","Argentina",0,FALSE,NA,"Summer",20,5,0,174
"1566","Hellas Verona","Serie A","Italy","2023","Arrivals","Suat Serdar","https://www.transfermarkt.com/suat-serdar/profil/spieler/261905","Central Midfield","26","Germany","Hertha BSC","2. Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",35,26,0,1731
"1567","Hellas Verona","Serie A","Italy","2023","Arrivals","Federico Bonazzoli","https://www.transfermarkt.com/federico-bonazzoli/profil/spieler/241527","Centre-Forward","26","Italy","Salernitana","Serie A","Italy",NA,TRUE,"loan transfer","Summer",39,24,3,1014
"1568","Hellas Verona","Serie A","Italy","2023","Arrivals","Jackson Tchatchoua","https://www.transfermarkt.com/jackson-tchatchoua/profil/spieler/848509","Right-Back","21","Cameroon","R Charleroi SC","Jupiler Pro League","Belgium",NA,TRUE,"loan transfer","Summer",34,27,0,1815
"1569","Hellas Verona","Serie A","Italy","2023","Arrivals","Tomas Suslov","https://www.transfermarkt.com/tomas-suslov/profil/spieler/540333","Attacking Midfield","21","Slovakia","FC Groningen","Keuken Kampioen Divisie","Netherlands",NA,TRUE,"loan transfer","Summer",35,33,3,2164
"1570","Hellas Verona","Serie A","Italy","2023","Arrivals","Charlys","https://www.transfermarkt.com/charlys/profil/spieler/1082519","Defensive Midfield","19","Brazil","Vitória U20",NA,"Brazil",NA,TRUE,"loan transfer","Summer",35,3,0,34
"1571","Hellas Verona","Serie A","Italy","2023","Arrivals","Joselito","https://www.transfermarkt.com/joselito/profil/spieler/776737","Defensive Midfield","19","Spain","Verona U20","Primavera 1","Italy",NA,FALSE,"-","Summer",9,0,0,0
"1572","Hellas Verona","Serie A","Italy","2023","Arrivals","Ivan Ilić","https://www.transfermarkt.com/ivan-ilic/profil/spieler/470794","Central Midfield","22","Serbia","Torino","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1573","Hellas Verona","Serie A","Italy","2023","Arrivals","Giovanni Simeone","https://www.transfermarkt.com/giovanni-simeone/profil/spieler/282388","Centre-Forward","27","Argentina","Napoli","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1574","Hellas Verona","Serie A","Italy","2023","Arrivals","Gianluca Caprari","https://www.transfermarkt.com/gianluca-caprari/profil/spieler/146752","Second Striker","29","Italy","Monza","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1575","Hellas Verona","Serie A","Italy","2023","Arrivals","Matteo Cancellieri","https://www.transfermarkt.com/matteo-cancellieri/profil/spieler/550106","Right Winger","21","Italy","Lazio","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1576","Hellas Verona","Serie A","Italy","2023","Arrivals","Koray Günter","https://www.transfermarkt.com/koray-gunter/profil/spieler/115763","Centre-Back","28","Germany","Sampdoria","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",0,0,0,0
"1577","Hellas Verona","Serie A","Italy","2023","Arrivals","Martin Hongla","https://www.transfermarkt.com/martin-hongla/profil/spieler/398808","Defensive Midfield","25","Cameroon","Real Valladolid","LaLiga2","Spain",NA,TRUE,"End of loan Jun 30, 2023","Summer",21,17,0,1247
"1578","Hellas Verona","Serie A","Italy","2023","Arrivals","Bruno Amione","https://www.transfermarkt.com/bruno-amione/profil/spieler/644676","Centre-Back","21","Argentina","Sampdoria","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",24,12,0,681
"1579","Hellas Verona","Serie A","Italy","2023","Arrivals","Panagiotis Retsos","https://www.transfermarkt.com/panagiotis-retsos/profil/spieler/324351","Centre-Back","24","Greece","Olympiacos","Super League 1","Greece",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1580","Hellas Verona","Serie A","Italy","2023","Arrivals","Ivor Pandur","https://www.transfermarkt.com/ivor-pandur/profil/spieler/371013","Goalkeeper","23","Croatia","Fortuna Sittard","Eredivisie","Netherlands",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1581","Hellas Verona","Serie A","Italy","2023","Arrivals","Mert Çetin","https://www.transfermarkt.com/mert-cetin/profil/spieler/391498","Centre-Back","26","Türkiye","Adana Demirspor","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1582","Hellas Verona","Serie A","Italy","2023","Arrivals","Kevin Rüegg","https://www.transfermarkt.com/kevin-ruegg/profil/spieler/290032","Right-Back","24","Switzerland","BSC Young Boys","Super League","Switzerland",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1583","Hellas Verona","Serie A","Italy","2023","Arrivals","Alessandro Cortinovis","https://www.transfermarkt.com/alessandro-cortinovis/profil/spieler/421768","Attacking Midfield","22","Italy","Cosenza","Serie B","Italy",NA,TRUE,"End of loan Jun 29, 2023","Summer",NA,NA,NA,NA
"1584","Hellas Verona","Serie A","Italy","2023","Arrivals","Daniele Ghilardi","https://www.transfermarkt.com/daniele-ghilardi/profil/spieler/701819","Centre-Back","20","Italy","Mantova","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1585","Hellas Verona","Serie A","Italy","2023","Arrivals","Christian Pierobon","https://www.transfermarkt.com/christian-pierobon/profil/spieler/554433","Central Midfield","21","Italy","Mantova","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1586","Hellas Verona","Serie A","Italy","2023","Arrivals","David Flakus Bosilj","https://www.transfermarkt.com/david-flakus-bosilj/profil/spieler/506941","Centre-Forward","21","Slovenia","NK Bravo","Prva Liga","Slovenia",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1587","Hellas Verona","Serie A","Italy","2023","Arrivals","Philip Yeboah","https://www.transfermarkt.com/philip-yeboah/profil/spieler/546527","Centre-Forward","20","Ghana","Mantova","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1588","Hellas Verona","Serie A","Italy","2023","Arrivals","Adama Sane","https://www.transfermarkt.com/adama-sane/profil/spieler/459644","Centre-Forward","23","Senegal","Gelbison","Serie D - H","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1589","Hellas Verona","Serie A","Italy","2023","Arrivals","Mattia Chiesa","https://www.transfermarkt.com/mattia-chiesa/profil/spieler/535881","Goalkeeper","22","Italy","Mantova","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",19,0,0,0
"1590","Hellas Verona","Serie A","Italy","2023","Arrivals","Bruno Conti","https://www.transfermarkt.com/bruno-conti/profil/spieler/572443","Central Midfield","21","Italy","Mantova","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1591","Hellas Verona","Serie A","Italy","2023","Arrivals","Diego Fornari","https://www.transfermarkt.com/diego-fornari/profil/spieler/704234","Right-Back","19","Italy","Forlì","Serie D - D","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1592","Hellas Verona","Serie A","Italy","2023","Arrivals","Tijjani Noslin","https://www.transfermarkt.com/tijjani-noslin/profil/spieler/457736","Right Winger","24","Netherlands","Fortuna Sittard","Eredivisie","Netherlands",3e+06,FALSE,NA,"Winter",17,17,5,1346
"1593","Hellas Verona","Serie A","Italy","2023","Arrivals","Dani Silva","https://www.transfermarkt.com/dani-silva/profil/spieler/372445","Defensive Midfield","23","Portugal","Vit. Guimarães","Liga Portugal","Portugal",1500000,FALSE,NA,"Winter",17,14,0,439
"1594","Hellas Verona","Serie A","Italy","2023","Arrivals","Stefan Mitrović","https://www.transfermarkt.com/stefan-mitrovic/profil/spieler/726526","Left Winger","21","Serbia","Red Star","Super liga Srbije","Serbia",1300000,FALSE,NA,"Winter",15,10,0,388
"1595","Hellas Verona","Serie A","Italy","2023","Arrivals","Tomas Suslov","https://www.transfermarkt.com/tomas-suslov/profil/spieler/540333","Attacking Midfield","21","Slovakia","FC Groningen","Keuken Kampioen Divisie","Netherlands",1e+06,FALSE,NA,"Winter",35,33,3,2164
"1596","Hellas Verona","Serie A","Italy","2023","Arrivals","Elayis Tavsan","https://www.transfermarkt.com/elayis-tavsan/profil/spieler/462086","Right Winger","22","Netherlands","NEC Nijmegen","Eredivisie","Netherlands",5e+05,FALSE,NA,"Winter",16,3,0,47
"1597","Hellas Verona","Serie A","Italy","2023","Arrivals","Reda Belahyane","https://www.transfermarkt.com/reda-belahyane/profil/spieler/982855","Defensive Midfield","19","Morocco","OGC Nice","Ligue 1","France",5e+05,FALSE,NA,"Winter",16,2,0,90
"1598","Hellas Verona","Serie A","Italy","2023","Arrivals","Karol Swiderski","https://www.transfermarkt.com/karol-swiderski/profil/spieler/330126","Centre-Forward","27","Poland","Charlotte","MLS","United States",NA,TRUE,"loan transfer","Winter",15,15,2,496
"1599","Hellas Verona","Serie A","Italy","2023","Arrivals","Fabien Centonze","https://www.transfermarkt.com/fabien-centonze/profil/spieler/384859","Right-Back","28","France","FC Nantes","Ligue 1","France",NA,TRUE,"loan transfer","Winter",16,10,0,675
"1600","Hellas Verona","Serie A","Italy","2023","Arrivals","Rúben Vinagre","https://www.transfermarkt.com/ruben-vinagre/profil/spieler/357158","Left-Back","24","Portugal","Sporting CP","Liga Portugal","Portugal",NA,TRUE,"loan transfer","Winter",17,12,0,276
"1601","Hellas Verona","Serie A","Italy","2023","Arrivals","Christian Pierobon","https://www.transfermarkt.com/christian-pierobon/profil/spieler/554433","Central Midfield","21","Italy","Triestina","Serie C - A","Italy",NA,TRUE,"End of loan Jan 30, 2024","Winter",NA,NA,NA,NA
"1602","US Sassuolo","Serie B","Italy","2023","Arrivals","Andrea Pinamonti","https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865","Centre-Forward","24","Italy","Inter","Serie A","Italy",2e+07,FALSE,NA,"Summer",41,40,12,3202
"1603","US Sassuolo","Serie B","Italy","2023","Arrivals","Cristian Volpato","https://www.transfermarkt.com/cristian-volpato/profil/spieler/746891","Attacking Midfield","19","Italy","AS Roma","Serie A","Italy",7500000,FALSE,NA,"Summer",40,25,1,826
"1604","US Sassuolo","Serie B","Italy","2023","Arrivals","Daniel Boloca","https://www.transfermarkt.com/daniel-boloca/profil/spieler/441515","Defensive Midfield","24","Italy","Frosinone","Serie A","Italy",6500000,FALSE,NA,"Summer",37,32,2,2054
"1605","US Sassuolo","Serie B","Italy","2023","Arrivals","Nedim Bajrami","https://www.transfermarkt.com/nedim-bajrami/profil/spieler/390177","Attacking Midfield","24","Albania","FC Empoli","Serie A","Italy",6e+06,FALSE,NA,"Summer",39,31,3,1498
"1606","US Sassuolo","Serie B","Italy","2023","Arrivals","Samuele Mulattieri","https://www.transfermarkt.com/samuele-mulattieri/profil/spieler/457422","Centre-Forward","22","Italy","Inter","Serie A","Italy",5300000,FALSE,NA,"Summer",40,30,2,686
"1607","US Sassuolo","Serie B","Italy","2023","Arrivals","Luca Lipani","https://www.transfermarkt.com/luca-lipani/profil/spieler/724106","Defensive Midfield","18","Italy","Genoa","Serie A","Italy",3e+06,FALSE,NA,"Summer",34,10,0,501
"1608","US Sassuolo","Serie B","Italy","2023","Arrivals","Filippo Missori","https://www.transfermarkt.com/filippo-missori/profil/spieler/650993","Right-Back","19","Italy","AS Roma","Serie A","Italy",2500000,FALSE,NA,"Summer",37,11,0,496
"1609","US Sassuolo","Serie B","Italy","2023","Arrivals","Uroš Račić","https://www.transfermarkt.com/uros-racic/profil/spieler/417575","Defensive Midfield","25","Serbia","Valencia","LaLiga","Spain",2200000,FALSE,NA,"Summer",33,23,1,903
"1610","US Sassuolo","Serie B","Italy","2023","Arrivals","Marcus Pedersen","https://www.transfermarkt.com/marcus-pedersen/profil/spieler/583404","Right Midfield","23","Norway","Feyenoord","Eredivisie","Netherlands",1e+06,TRUE,NA,"Summer",35,30,0,1740
"1611","US Sassuolo","Serie B","Italy","2023","Arrivals","Mattia Viti","https://www.transfermarkt.com/mattia-viti/profil/spieler/493702","Centre-Back","21","Italy","OGC Nice","Ligue 1","France",510000,TRUE,NA,"Summer",31,18,1,1214
"1612","US Sassuolo","Serie B","Italy","2023","Arrivals","Matías Viña","https://www.transfermarkt.com/matias-vina/profil/spieler/439072","Left-Back","25","Uruguay","AS Roma","Serie A","Italy",NA,TRUE,"loan transfer","Summer",17,16,0,1116
"1613","US Sassuolo","Serie B","Italy","2023","Arrivals","Samu Castillejo","https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171","Right Winger","28","Spain","Valencia","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",27,19,0,681
"1614","US Sassuolo","Serie B","Italy","2023","Arrivals","Alessio Cragno","https://www.transfermarkt.com/alessio-cragno/profil/spieler/12907","Goalkeeper","29","Italy","Monza","Serie A","Italy",NA,TRUE,"loan transfer","Summer",40,5,0,480
